Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost
1513,CA-2018-112809,18/08/2018,22/08/2018,Standard Class,RA-19915,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,200.06,130.0416
1514,CA-2018-112809,18/08/2018,22/08/2018,Standard Class,RA-19915,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.38,13.897
1515,CA-2018-112809,18/08/2018,22/08/2018,Standard Class,RA-19915,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.74,4.3836
1516,US-2018-160759,11/12/2018,17/12/2018,Standard Class,AI-10855,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.69,41.3959
1517,CA-2018-148446,10/12/2018,14/12/2018,Second Class,MC-17845,Sandra Flanagan,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.60,1085.24
1518,CA-2015-111059,03/02/2015,06/02/2015,Second Class,TB-21400,Sandra Flanagan,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,54.496
1519,CA-2015-111059,03/02/2015,06/02/2015,Second Class,TB-21400,Sandra Flanagan,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.27,8.6268
1520,CA-2018-116204,11/02/2018,14/02/2018,Second Class,VW-21775,Sandra Flanagan,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.34,13.8684
1521,CA-2018-109946,16/04/2018,21/04/2018,Standard Class,PL-18925,Sandra Flanagan,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,16.52,10.738
1522,CA-2016-144806,06/12/2016,11/12/2016,Standard Class,GH-14425,Sandra Flanagan,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.11,133.9728
1523,CA-2016-144806,06/12/2016,11/12/2016,Standard Class,GH-14425,Sandra Flanagan,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,19.92,12.948
1524,CA-2016-144806,06/12/2016,11/12/2016,Standard Class,GH-14425,Sandra Flanagan,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,198.27,128.8768
1525,CA-2016-144806,06/12/2016,11/12/2016,Standard Class,GH-14425,Sandra Flanagan,Consumer,United States,Tucson,Arizona,85705,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",247.10,160.6176
1526,CA-2016-144806,06/12/2016,11/12/2016,Standard Class,GH-14425,Sandra Flanagan,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.30,56.0976
1527,CA-2017-122392,22/07/2017,27/07/2017,Standard Class,CJ-12010,Sandra Flanagan,Consumer,United States,Allentown,Pennsylvania,18103,East,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,4.16,2.704
1528,CA-2017-122392,22/07/2017,27/07/2017,Standard Class,CJ-12010,Sandra Flanagan,Consumer,United States,Allentown,Pennsylvania,18103,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.65,7.5712
1529,CA-2016-148432,07/11/2016,10/11/2016,Second Class,MC-18130,Sandra Flanagan,Corporate,United States,Newark,Delaware,19711,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,26.18,17.017
1530,CA-2016-148432,07/11/2016,10/11/2016,Second Class,MC-18130,Sandra Flanagan,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,7.30,4.745
1531,CA-2016-103793,26/03/2016,31/03/2016,Standard Class,BV-11245,Sandra Flanagan,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.35,48.3288
1532,CA-2018-159884,31/08/2018,05/09/2018,Standard Class,JF-15490,Sandra Flanagan,Consumer,United States,Tempe,Arizona,85281,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,6.9836
1533,CA-2018-159884,31/08/2018,05/09/2018,Standard Class,JF-15490,Sandra Flanagan,Consumer,United States,Tempe,Arizona,85281,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.38,5.4444
1534,CA-2017-139885,04/12/2017,08/12/2017,Standard Class,EB-13840,Sandra Flanagan,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,138.372
1535,CA-2018-124086,10/02/2018,14/02/2018,Standard Class,MP-18175,Sandra Flanagan,Home Office,United States,Laguna Niguel,California,92677,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.98,132.58895
1536,CA-2017-112389,29/10/2017,02/11/2017,Standard Class,JM-15655,Sandra Flanagan,Corporate,United States,Bridgeton,New Jersey,8302,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,26.481
1537,CA-2017-112389,29/10/2017,02/11/2017,Standard Class,JM-15655,Sandra Flanagan,Corporate,United States,Bridgeton,New Jersey,8302,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,7.5855
1538,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,25.9935
1539,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,10.582
1540,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,508.911
1541,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,157.612
1542,CA-2015-166884,11/03/2015,16/03/2015,Second Class,CK-12205,Sandra Flanagan,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5.408
1543,CA-2015-166884,11/03/2015,16/03/2015,Second Class,CK-12205,Sandra Flanagan,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.46,6.8016
1544,CA-2015-107181,04/02/2015,08/02/2015,Standard Class,DB-13270,Sandra Flanagan,Home Office,United States,San Diego,California,92024,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.90,53.8824
1545,CA-2015-107181,04/02/2015,08/02/2015,Standard Class,DB-13270,Sandra Flanagan,Home Office,United States,San Diego,California,92024,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,22.256
1546,CA-2015-150245,31/12/2015,04/01/2016,Second Class,PC-18745,Sandra Flanagan,Corporate,United States,Watertown,New York,13601,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.49,1022.7672
1547,CA-2016-111395,23/11/2016,27/11/2016,Standard Class,VB-21745,Sandra Flanagan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,335.52,218.088
1548,CA-2016-111395,23/11/2016,27/11/2016,Standard Class,VB-21745,Sandra Flanagan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.91,15.5428
1549,CA-2016-111395,23/11/2016,27/11/2016,Standard Class,VB-21745,Sandra Flanagan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.06,17.5864
1550,CA-2015-134278,06/07/2015,08/07/2015,First Class,EP-13915,Sandra Flanagan,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.99,363.9948
1551,US-2018-124926,13/11/2018,18/11/2018,Second Class,ME-17320,Sandra Flanagan,Home Office,United States,Houston,Texas,77095,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.32,6.0606
1552,CA-2017-159345,17/06/2017,22/06/2017,Standard Class,IG-15085,Sandra Flanagan,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,111.96,72.774
1553,CA-2015-130274,03/05/2015,05/05/2015,First Class,JS-15940,Sandra Flanagan,Home Office,United States,Appleton,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,14.014
1554,CA-2018-158386,16/10/2018,21/10/2018,Standard Class,BO-11425,Sandra Flanagan,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,81.0875
1555,CA-2016-111507,06/02/2016,13/02/2016,Standard Class,VW-21775,Sandra Flanagan,Corporate,United States,Bellevue,Washington,98006,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3.432
1556,CA-2018-120761,04/09/2018,08/09/2018,Standard Class,AB-10150,Sandra Flanagan,Consumer,United States,Long Beach,New York,11561,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,59.774
1557,CA-2017-109176,09/05/2017,15/05/2017,Standard Class,JW-16075,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.34,6.0736
1558,CA-2017-109176,09/05/2017,15/05/2017,Standard Class,JW-16075,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,51.584
1559,CA-2016-112116,16/03/2016,18/03/2016,Second Class,JE-15475,Sandra Flanagan,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96,111.774
1560,CA-2017-126809,09/04/2017,13/04/2017,Standard Class,EB-13750,Sandra Flanagan,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.35,22.9788
1561,CA-2015-105172,04/04/2015,09/04/2015,Standard Class,PK-18910,Sandra Flanagan,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.90,12.285
1562,CA-2018-107293,05/09/2018,06/09/2018,First Class,CS-12400,Sandra Flanagan,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1.807
1563,US-2018-102890,30/06/2018,30/06/2018,Same Day,SG-20470,Sandra Flanagan,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,679.0095
1564,CA-2016-158554,09/11/2016,09/11/2016,Same Day,CM-12190,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.35,7.3788
1565,CA-2015-116239,04/03/2015,04/03/2015,Same Day,CL-12565,Sandra Flanagan,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.90,230.685
1566,CA-2016-132101,19/03/2016,25/03/2016,Standard Class,JO-15550,Sandra Flanagan,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,294.8244
1567,CA-2016-129112,29/11/2016,30/11/2016,First Class,AW-10840,Sandra Flanagan,Consumer,United States,Allen,Texas,75002,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,13.962
1568,CA-2016-129112,29/11/2016,30/11/2016,First Class,AW-10840,Sandra Flanagan,Consumer,United States,Allen,Texas,75002,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,8.78,5.7096
1569,US-2018-152002,11/06/2018,11/06/2018,Same Day,DV-13465,Sandra Flanagan,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,79.9305
1570,CA-2018-165029,26/11/2018,30/11/2018,Standard Class,AH-10075,Sandra Flanagan,Corporate,United States,Atlanta,Georgia,30318,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,8.346
1571,US-2015-157385,23/11/2015,25/11/2015,First Class,SC-20095,Sandra Flanagan,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,392.548
1572,US-2015-157385,23/11/2015,25/11/2015,First Class,SC-20095,Sandra Flanagan,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,14.196
1573,US-2015-157385,23/11/2015,25/11/2015,First Class,SC-20095,Sandra Flanagan,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,19.4935
1574,US-2015-157385,23/11/2015,25/11/2015,First Class,SC-20095,Sandra Flanagan,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,381.44,247.936
1575,CA-2015-101602,15/12/2015,18/12/2015,First Class,MC-18100,Sandra Flanagan,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,26.442
1576,CA-2015-101602,15/12/2015,18/12/2015,First Class,MC-18100,Sandra Flanagan,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,496.132
1577,CA-2017-109057,22/04/2017,27/04/2017,Standard Class,TT-21460,Sandra Flanagan,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.95,15.5688
1578,CA-2017-154403,23/05/2017,27/05/2017,Standard Class,AP-10720,Sandra Flanagan,Home Office,United States,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,3.237
1579,CA-2017-102456,27/02/2017,01/03/2017,First Class,DL-12865,Sandra Flanagan,Consumer,United States,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,111.072
1580,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,200.187
1581,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.81,248.8239
1582,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,27.274
1583,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,791.4192
1584,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,30.576
1585,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,4.004
1586,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,636.9675
1587,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.70,93.405
1588,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,6.9225
1589,CA-2016-131338,09/08/2016,12/08/2016,First Class,NP-18325,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.80,161.07
1590,CA-2017-109911,12/05/2017,16/05/2017,Standard Class,VG-21805,Christina VanderZanden,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,7.124
1591,US-2017-132423,15/04/2017,19/04/2017,Standard Class,MY-18295,Christina VanderZanden,Corporate,United States,Grapevine,Texas,76051,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.49,21.7672
1592,US-2017-132423,15/04/2017,19/04/2017,Standard Class,MY-18295,Christina VanderZanden,Corporate,United States,Grapevine,Texas,76051,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5.226
1593,CA-2016-122826,23/06/2016,25/06/2016,Second Class,RD-19480,Christina VanderZanden,Consumer,United States,Olympia,Washington,98502,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.57,131.0192
1594,CA-2015-117317,19/10/2015,19/10/2015,Same Day,JF-15490,Christina VanderZanden,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,8.736
1595,CA-2016-118423,24/03/2016,27/03/2016,First Class,DP-13390,Christina VanderZanden,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.06,233.3877
1596,CA-2018-149181,08/05/2018,12/05/2018,Standard Class,MD-17350,Christina VanderZanden,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.99,31.1948
1597,CA-2018-132234,16/10/2018,18/10/2018,First Class,MY-17380,Christina VanderZanden,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.30,355.745
1598,CA-2018-158876,19/11/2018,21/11/2018,Second Class,AB-10150,Christina VanderZanden,Consumer,United States,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.90,10.9824
1599,CA-2018-158876,19/11/2018,21/11/2018,Second Class,AB-10150,Christina VanderZanden,Consumer,United States,Carrollton,Texas,75007,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.67,4.3368
1600,CA-2018-158876,19/11/2018,21/11/2018,Second Class,AB-10150,Christina VanderZanden,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.14,64.4384
1601,CA-2018-158876,19/11/2018,21/11/2018,Second Class,AB-10150,Christina VanderZanden,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,10.3948
1602,CA-2017-164672,08/05/2017,13/05/2017,Second Class,GB-14530,Christina VanderZanden,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,137.774
1603,US-2017-132857,11/12/2017,17/12/2017,Standard Class,CA-12775,Christina VanderZanden,Consumer,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.67,4.3368
1604,CA-2018-116645,30/11/2018,04/12/2018,Standard Class,ME-17725,Christina VanderZanden,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,101.361
1605,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,25.974
1606,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,3.549
1607,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.20,47.58
1608,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,3.796
1609,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,14.768
1610,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.34,6.0684
1611,CA-2015-156349,26/05/2015,30/05/2015,Standard Class,ML-17395,Christina VanderZanden,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.67,188.9329
1612,CA-2015-156349,26/05/2015,30/05/2015,Standard Class,ML-17395,Christina VanderZanden,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.58,131.0296
1613,CA-2015-156349,26/05/2015,30/05/2015,Standard Class,ML-17395,Christina VanderZanden,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.98,54.5896
1614,CA-2018-138380,21/12/2018,25/12/2018,Standard Class,YS-21880,Christina VanderZanden,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,650.013
1615,US-2017-113509,15/03/2017,19/03/2017,Standard Class,PL-18925,Christina VanderZanden,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.98,54.5844
1616,CA-2016-130022,10/08/2016,16/08/2016,Standard Class,JK-16120,Christina VanderZanden,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,2.4375
1617,CA-2016-130022,10/08/2016,16/08/2016,Standard Class,JK-16120,Christina VanderZanden,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.40,26.91
1618,CA-2016-130022,10/08/2016,16/08/2016,Standard Class,JK-16120,Christina VanderZanden,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,19.3635
1619,US-2017-118780,10/09/2017,14/09/2017,Second Class,PN-18775,Christina VanderZanden,Home Office,United States,New York City,New York,10011,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,38.662
1620,US-2017-118780,10/09/2017,14/09/2017,Second Class,PN-18775,Christina VanderZanden,Home Office,United States,New York City,New York,10011,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,4.3485
1621,CA-2018-108560,08/07/2018,15/07/2018,Standard Class,JC-15385,Christina VanderZanden,Consumer,United States,Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,128.999
1622,CA-2018-108560,08/07/2018,15/07/2018,Standard Class,JC-15385,Christina VanderZanden,Consumer,United States,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,511.212
1623,CA-2018-108560,08/07/2018,15/07/2018,Standard Class,JC-15385,Christina VanderZanden,Consumer,United States,Kent,Washington,98031,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",23.17,15.0592
1624,CA-2018-108560,08/07/2018,15/07/2018,Standard Class,JC-15385,Christina VanderZanden,Consumer,United States,Kent,Washington,98031,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.00,32.5
1625,CA-2016-157084,19/12/2016,24/12/2016,Standard Class,JG-15160,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,439.374
1626,CA-2016-157084,19/12/2016,24/12/2016,Standard Class,JG-15160,Christina VanderZanden,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,822.8025
1627,CA-2016-164539,16/11/2016,22/11/2016,Standard Class,PO-19180,Christina VanderZanden,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,340.1125
